playlist_idx,cluster,dataset_type,num_tracks,track_idx_list,tracks_to_predict,num_edits,avg_tracks_per_edit,num_artists,popularity_mean,era_early_years_proportion,era_classic_era_proportion,era_golden_era_proportion,era_2000s_proportion,era_modern_era_proportion,length_short_proportion,length_medium_proportion,length_long_proportion,genre_Instrumental / Ambient Sounds_centroid,genre_Soft Acoustic / Classical_centroid,genre_Orchestral / Soundtrack_centroid,genre_Mid-tempo Pop / Indie_centroid,genre_Upbeat Electronic / Dance_centroid,genre_Slow & Melancholic (Sad Songs)_centroid,genre_Experimental / Jazz Fusion_centroid,genre_Lo-Fi / Chill Vibes_centroid,sentiment_joy_centroid,sentiment_calm_centroid,sentiment_sadness_centroid,sentiment_fear_centroid,sentiment_energizing_centroid,sentiment_dreamy_centroid
27,3,train,79,"[224422, 204264, 180036, 6844, 98840, 131150, 132600, 138724, 200841, 130606, 127430, 107235, 38655, 83188, 226091, 210718, 167006, 157771, 49497, 124108, 181757, 124627, 236401, 86391, 102540, 127173, 79636, 124103, 32244, 228382, 29149, 175985, 83912, 41433, 103969, 56992, 31332, 100480, 241731, 70243, 103856, 174698, 170582, 146088, 19717, 172183, 251171, 37350, 10798, 96265, 247450, 246488, 207476, 162412, 247450, 29246, 19378, 79687, 170803, 85843, 91874, 207539, 146012, 108683, 209456, 100157, 209609, 4577, 172232, 17061, 82120, 208097, 246463, 139226, 113680, 163040, 137464, 181491, 201416]","[226280, 95753, 200422, 113368, 186289, 174692, 53034, 9363, 190513, 92052]",38,2.07,49,40.64556962025316,0.0,0.0,0.050632911392405,0.1772151898734177,0.7721518987341772,0.0379746835443038,0.569620253164557,0.3924050632911392,0.39407304,0.15526255,0.08302927,0.11362129,0.05175998,0.09978227,0.01961234,0.08285926,0.10760166,0.07006003,0.17142595,0.14481027,0.27448199,0.23162009
28,2,test,32,"[83517, 242420, 15201, 213309, 198871, 32805, 197572, 219903, 243066, 149136, 229093, 229720, 18832, 27407, 17023, 110713, 181612, 3879, 56034, 119775, 50047, 238995, 77745, 110461, 162494, 113128, 96393, 39101, 68844, 246045, 153789, 249785]","[166174, 63352, 37636, 75383, 195511, 131429, 149917, 54047, 160231, 74887]",5,7.0,41,44.21875,0.0,0.0,0.0,0.0,1.0,0.1875,0.71875,0.09375,0.47286473,0.0523872,0.12307202,0.17341221,0.03621062,0.00792721,0.05097325,0.08315275,0.07624617,0.07288388,0.19433159,0.21273022,0.24903537,0.19477276
29,2,test,88,"[213813, 64021, 250666, 155359, 99481, 85025, 157272, 116049, 193787, 16769, 121753, 86961, 239537, 219965, 242528, 84826, 33343, 24170, 35237, 152724, 143287, 156594, 170022, 215596, 240000, 198017, 149047, 54309, 10964, 232730, 65056, 19128, 188969, 187231, 240000, 191177, 59800, 241617, 163535, 203455, 228403, 166418, 201149, 73019, 168606, 8588, 205623, 224207, 157555, 182651, 200727, 169595, 215138, 218248, 223395, 92700, 230203, 222741, 5176, 9092, 149739, 190137, 43569, 172983, 230844, 207092, 13597, 177254, 245084, 96623, 20395, 85025, 212935, 198293, 151293, 54181, 195459, 190660, 53497, 57741, 122035, 171419, 42685, 35736, 11025, 36320, 204208, 25252]","[193090, 106017, 232281, 136246, 2125, 109817, 117429, 202244, 33309, 142204]",55,1.607,31,44.01136363636363,0.0,0.0,0.0,0.034090909090909,0.9659090909090908,0.1590909090909091,0.4204545454545454,0.4204545454545454,0.39490346,0.06021484,0.10243249,0.14558204,0.07855696,0.08920183,0.07590758,0.05320081,0.06422129,0.06347439,0.2139831,0.21490977,0.25100928,0.19240217
31,0,test,30,"[177046, 154435, 47920, 215498, 78987, 20910, 182502, 121834, 84631, 136620, 247088, 167051, 156414, 99098, 128613, 73998, 225017, 221049, 17425, 168210, 28277, 123968, 235364, 9995, 163986, 98351, 51414, 247948, 210430, 117048]","[77460, 226709, 240472, 57872, 100382, 243066, 204569, 251276, 205197, 245418]",3,10.0,27,41.333333333333336,0.0,0.0,0.0,0.0,1.0,0.2,0.7333333333333333,0.0666666666666666,0.41786545,0.04039681,0.16479616,0.13403621,0.00645002,0.0734451,0.01766632,0.14534393,0.14561882,0.0823355,0.15142968,0.1581473,0.25189807,0.21057064
32,3,final,51,"[193634, 121523, 205570, 162412, 42186, 56073, 23541, 50040, 219637, 130606, 87355, 109155, 34319, 232829, 79619, 162121, 113242, 174698, 208024, 47219, 4033, 92638, 100608, 88393, 215726, 7650, 231083, 177074, 233570, 131839, 81146, 174467, 202567, 131992, 234070, 245045, 122958, 2089, 238937, 113137, 76701, 48400, 229551, 154575, 145198, 131044, 11922, 246300, 229162, 2109, 92177]","[47450, 113130, 210521, 53490, 227536, 143755, 180874, 157858, 58420, 194712]",6,8.714,41,43.411764705882355,0.0,0.0392156862745098,0.0392156862745098,0.4509803921568627,0.4705882352941176,0.0196078431372549,0.5686274509803921,0.4117647058823529,0.11882559,0.46488716,0.09137488,0.20611081,0.02979708,0.06996016,0.00766037,0.01138395,0.05432652,0.05028501,0.21626185,0.19464732,0.26523486,0.21924444
33,3,train,85,"[228154, 75920, 109033, 38245, 248308, 53442, 164976, 509, 168341, 132684, 147641, 90663, 31007, 130032, 241625, 238035, 115626, 185593, 175851, 42751, 124740, 23360, 193362, 219580, 54373, 7580, 221415, 170876, 151359, 157693, 104101, 246081, 232845, 156321, 127062, 43008, 14312, 231384, 90948, 124603, 22771, 40739, 246300, 28819, 158561, 234561, 112619, 41118, 85431, 139391, 141204, 44689, 3128, 48456, 217283, 142210, 107410, 44952, 201490, 147713, 191686, 40430, 30659, 121312, 102468, 4645, 97130, 165802, 6800, 114785, 235749, 78755, 19814, 47916, 82415, 136297, 237275, 22684, 80677, 222504, 223965, 6745, 105818, 61482, 251201]","[203091, 207419, 213614, 30099, 104001, 70852, 68242, 227206, 142758, 102927]",31,2.714,30,46.74117647058824,0.0117647058823529,0.8588235294117647,0.1058823529411764,0.0117647058823529,0.0117647058823529,0.2588235294117647,0.2117647058823529,0.5294117647058824,0.09979678,0.27187218,0.19894414,0.22930559,0.07686498,0.08710738,0.00654121,0.02956775,0.07733643,0.06626485,0.19490117,0.18780302,0.26568553,0.20800899
34,1,train,158,"[246233, 133102, 42132, 10765, 207166, 109660, 214450, 77251, 14975, 72522, 140314, 144327, 152695, 75949, 48553, 173628, 143095, 16769, 158927, 230184, 185376, 40115, 2803, 139261, 210354, 84826, 213713, 27071, 184833, 48708, 203557, 40301, 235367, 112371, 130724, 221459, 162750, 184979, 241787, 54047, 36064, 237495, 124315, 222295, 173449, 104413, 24939, 2000, 52667, 128069, 15596, 166690, 240699, 182651, 150659, 120020, 225936, 230308, 215642, 249773, 208534, 154321, 55080, 25286, 23918, 11397, 64550, 184821, 96114, 218728, 209353, 191177, 91763, 87648, 120961, 139096, 92975, 28139, 134353, 56352, 7627, 19825, 247520, 77655, 44387, 207513, 53497, 232136, 190520, 184294, 215386, 158776, 236977, 51114, 68163, 25522, 177712, 242528, 105810, 25640, 54415, 218755, 123075, 38791, 225852, 138601, 34347, 112844, 119798, 191868, 170299, 183917, 58505, 144510, 135193, 138802, 237650, 130535, 50047, 115001, 218271, 125873, 97884, 107507, 86135, 82937, 58418, 90973, 165900, 179623, 98873, 57517, 239833, 13583, 232281, 151316, 192628, 4153, 204678, 226250, 134509, 13597, 102371, 250306, 8706, 15981, 159081, 219734, 140885, 56156, 41269, 221270, 86072, 73909, 151293, 112770, 25226, 156348]","[22915, 245858, 191673, 106241, 246644, 191426, 118105, 250436, 201932, 44042]",83,1.909,106,47.14556962025316,0.0,0.0,0.0,0.0316455696202531,0.9683544303797468,0.1012658227848101,0.5886075949367089,0.310126582278481,0.46348914,0.05345899,0.08319316,0.14336389,0.05452636,0.02639792,0.09858983,0.07698071,0.07926018,0.06624944,0.20975915,0.20126229,0.26430099,0.17916795
35,2,train,85,"[188390, 12184, 144118, 242046, 77194, 177944, 229263, 127736, 5858, 124094, 190585, 162633, 27273, 194244, 174490, 132651, 88196, 197390, 26643, 212396, 68652, 174367, 251114, 161708, 104298, 248603, 38862, 247688, 225609, 169785, 47015, 73909, 211923, 102066, 178208, 208121, 193146, 234968, 78227, 131919, 74664, 41618, 63084, 151293, 210970, 75589, 208631, 57687, 216445, 68357, 179872, 91599, 8074, 228563, 220054, 60664, 204993, 107572, 230930, 225210, 107793, 6353, 97760, 29805, 157555, 191316, 251689, 114311, 203140, 206931, 53102, 86428, 126485, 124237, 166872, 7210, 234425, 219886, 104302, 33447, 103249, 137396, 168040, 168846, 193787]","[100861, 116049, 180201, 181640, 97864, 147304, 89135, 151808, 250306, 36064]",35,2.436,38,48.51764705882353,0.0,0.0,0.0352941176470588,0.1294117647058823,0.8352941176470589,0.1058823529411764,0.4705882352941176,0.4235294117647059,0.5032329,0.06461716,0.08380434,0.13048206,0.02886907,0.03142256,0.07905883,0.07851308,0.0858397,0.06647045,0.20241324,0.20109202,0.26570828,0.17847631
36,2,train,67,"[129429, 1310, 251215, 29276, 79035, 89301, 212935, 144438, 112277, 142056, 19832, 151202, 187266, 162494, 31420, 53912, 210166, 189307, 109094, 237342, 178884, 119614, 101514, 23245, 100424, 110104, 181940, 246416, 121753, 95695, 181349, 117170, 115063, 155473, 48609, 198957, 79916, 172897, 209467, 45495, 109755, 206765, 128223, 226813, 89210, 245084, 177254, 86963, 130029, 208452, 95877, 63477, 251849, 37897, 73937, 170634, 142940, 230560, 117649, 249789, 1896, 234534, 114424, 159608, 149164, 90560, 194681]","[129187, 106017, 76012, 96623, 203067, 208523, 178041, 207684, 130732, 142692]",22,3.08,59,43.47761194029851,0.0,0.0,0.0,0.0298507462686567,0.9701492537313432,0.208955223880597,0.3880597014925373,0.4029850746268656,0.09994694,0.24026176,0.15451738,0.30149411,0.0655548,0.09342939,0.00996714,0.03482848,0.06218656,0.06524521,0.20070668,0.21406967,0.24878159,0.20901029
37,3,train,101,"[89247, 99325, 111710, 67084, 250266, 58044, 5919, 201336, 201394, 157900, 62580, 133974, 136905, 109270, 206400, 176401, 84350, 155254, 156479, 94571, 71773, 217508, 96425, 246087, 48370, 217529, 46380, 130032, 242660, 232497, 229551, 212706, 148753, 158621, 8064, 134165, 96267, 241648, 148841, 81545, 36852, 95510, 201593, 225087, 94910, 101079, 242196, 197151, 144064, 151368, 2187, 95590, 174821, 113710, 56135, 242155, 190925, 189610, 62133, 104634, 189528, 90877, 103224, 91234, 145834, 237763, 234183, 2525, 129035, 193941, 231254, 145047, 103309, 3042, 54114, 135397, 129186, 54884, 76387, 63670, 7580, 164561, 55292, 131439, 222846, 161162, 3884, 97846, 238509, 198395, 52361, 23360, 187794, 51257, 193010, 131254, 104101, 169451, 82207, 9975, 158939]","[165370, 205562, 110379, 195478, 17792, 175512, 55295, 238944, 151501, 71313]",20,5.045,62,52.31683168316832,0.0198019801980198,0.2772277227722772,0.3069306930693069,0.198019801980198,0.198019801980198,0.1386138613861386,0.2673267326732673,0.594059405940594,0.13534932,0.28318334,0.14389401,0.20889464,0.06263418,0.10837098,0.01112357,0.04654997,0.0713769,0.0661012,0.19866955,0.17451056,0.27550138,0.21384041
38,3,final,172,"[72476, 49223, 94658, 185981, 219203, 155847, 49665, 90194, 149067, 48605, 83784, 31223, 224213, 168464, 29994, 183144, 80851, 203568, 227586, 200122, 203444, 199858, 45081, 235586, 78578, 230580, 26195, 89746, 243928, 219079, 49968, 126154, 159189, 199814, 201645, 124997, 166509, 149146, 143449, 179512, 192906, 152194, 175993, 227023, 145769, 176223, 119219, 251062, 56073, 55013, 70808, 150325, 40983, 30491, 169626, 59790, 129460, 210674, 90431, 100840, 186086, 109241, 17028, 210674, 168325, 160251, 23582, 203374, 75980, 2114, 92644, 100840, 192666, 39230, 50006, 178318, 14054, 42601, 151318, 231846, 29994, 243646, 14685, 207222, 88936, 7568, 124997, 166182, 216813, 201062, 184576, 93771, 100317, 204179, 132534, 69545, 115195, 39738, 154792, 119084, 78603, 52932, 202575, 166579, 29806, 161875, 6467, 7650, 184268, 240309, 112277, 226269, 165689, 189385, 248697, 125014, 178133, 209671, 29024, 38715, 6967, 238932, 110237, 35243, 244051, 63212, 72921, 46333, 99431, 169260, 12590, 223084, 232920, 179404, 210723, 216529, 44882, 211258, 226681, 148407, 157934, 244327, 8187, 35128, 10331, 198738, 61199, 25246, 194309, 42840, 182886, 132004, 94600, 89368, 226091, 24257, 223587, 203955, 43835, 81832, 113455, 38633, 230618, 238501, 113882, 18718, 106086, 72197, 107599, 152067, 9315, 2285]","[44577, 44159, 231646, 17985, 67820, 223739, 56687, 99278, 172591, 65684]",119,1.444,105,34.30813953488372,0.0174418604651162,0.191860465116279,0.1395348837209302,0.2267441860465116,0.4244186046511627,0.2267441860465116,0.3255813953488372,0.4476744186046512,0.10384529,0.2945931,0.11868284,0.25500029,0.08024315,0.11779262,0.00923687,0.02060584,0.06588373,0.04325012,0.21519179,0.19752596,0.26079792,0.21735048
39,2,train,84,"[244245, 84872, 49276, 188788, 196852, 214566, 198656, 126594, 192121, 11561, 249728, 243426, 212856, 15181, 83962, 111358, 94846, 43796, 88649, 101573, 75372, 44346, 13908, 223015, 100411, 118564, 163297, 230836, 56322, 112666, 149368, 183898, 239025, 31550, 99979, 134218, 168288, 96464, 240264, 122738, 227472, 9468, 75426, 80873, 185260, 2180, 74309, 203526, 104209, 152297, 185770, 5277, 80012, 54323, 174680, 197006, 111610, 181349, 214646, 107903, 175097, 12590, 70699, 130035, 65921, 80981, 219637, 7316, 149124, 116276, 238337, 162573, 3707, 117913, 155229, 115063, 68066, 68066, 116895, 169260, 143125, 87005, 219580, 180869]","[50006, 47135, 75230, 235114, 196749, 107411, 228251, 59346, 31376, 93983]",35,2.41,85,39.82142857142857,0.0,0.0119047619047619,0.0119047619047619,0.0476190476190476,0.9285714285714286,0.0714285714285714,0.5119047619047619,0.4166666666666667,0.08170917,0.21573067,0.19668684,0.30184119,0.0811493,0.08851522,0.02910212,0.00526549,0.05545844,0.04780882,0.20885063,0.20890288,0.27201031,0.20696892
40,2,final,80,"[243138, 103893, 143742, 35820, 211553, 120927, 82899, 126057, 14848, 47113, 17813, 57361, 138191, 238830, 14945, 242066, 146861, 35486, 78310, 115704, 15775, 47391, 130348, 59500, 56125, 47219, 68815, 205485, 12394, 50040, 72324, 48457, 74111, 134163, 129717, 240532, 6106, 140659, 55713, 20669, 161938, 239514, 248894, 189622, 77934, 12154, 84659, 124188, 56101, 229244, 196074, 21065, 141207, 165399, 80061, 130314, 214738, 126239, 86270, 10502, 67153, 174773, 247244, 113242, 97531, 123232, 199836, 45835, 18891, 44865, 232796, 149880, 97538, 78783, 232896, 225927, 176717, 86342, 144457, 238044]","[212935, 238616, 79226, 167107, 54194, 52410, 123235, 131992, 121753, 151011]",33,2.432,27,40.25,0.0,0.0,0.0,0.125,0.875,0.1,0.4125,0.4875,0.02562703,0.55596091,0.05839127,0.12742148,0.06910658,0.1317121,0.00412169,0.02765892,0.05174612,0.04108266,0.23671839,0.20418654,0.24619321,0.22007308
41,0,train,31,"[154942, 154646, 11204, 23228, 1623, 193312, 46289, 128821, 214234, 220769, 102098, 222150, 18489, 197972, 200033, 64894, 202403, 204100, 100960, 29246, 45495, 28929, 209906, 72679, 167282, 109673, 113717, 175507, 16775, 233996, 57996]","[186289, 71143, 84564, 123009, 132211, 49307, 101808, 181902, 235978, 32645]",20,1.519,33,46.645161290322584,0.0,0.0,0.0,0.032258064516129,0.967741935483871,0.032258064516129,0.6129032258064516,0.3548387096774194,0.27588578,0.24190165,0.16630089,0.20156256,0.01215737,0.03988479,0.04273084,0.01957613,0.05794803,0.0497426,0.19773117,0.20137999,0.27749197,0.21570624
42,1,train,84,"[147386, 54207, 106500, 37657, 216374, 121753, 204382, 182278, 124094, 20607, 95710, 100372, 215457, 198241, 35237, 107480, 184920, 251849, 52357, 183178, 56353, 235367, 118618, 174198, 99668, 100968, 46797, 3556, 135404, 207513, 101505, 231626, 249109, 3065, 4852, 168742, 148728, 179932, 155954, 144327, 83904, 210921, 134353, 35332, 206765, 175940, 92210, 177254, 77446, 96623, 106017, 245084, 74000, 24056, 39103, 235839, 100996, 181596, 4047, 166405, 187125, 110855, 151077, 94978, 111835, 61460, 206313, 186751, 89386, 79609, 134788, 131129, 4876, 68582, 188391, 235653, 27307, 6241, 56499, 33199, 178318, 133418, 79338, 183591]","[237293, 72363, 48708, 152092, 214747, 204678, 5894, 70529, 54653, 139096]",47,1.774,61,49.535714285714285,0.0,0.0,0.0,0.0119047619047619,0.988095238095238,0.2261904761904762,0.4761904761904761,0.2976190476190476,0.21991215,0.17957931,0.10187512,0.20604235,0.09360945,0.09603501,0.05729664,0.04564997,0.06412134,0.06608309,0.22919161,0.20537167,0.24777213,0.18746016
43,1,train,141,"[167934, 191313, 219221, 85547, 189540, 24410, 17436, 192812, 83647, 67864, 248655, 45283, 228264, 40754, 22197, 96655, 25528, 35237, 219789, 216176, 125087, 143682, 120838, 243888, 229672, 33024, 20571, 32123, 217062, 178984, 85981, 245418, 232528, 236247, 225885, 231014, 86418, 55350, 10765, 233005, 244505, 244627, 183700, 88956, 89133, 140816, 251617, 223023, 72016, 85947, 81654, 20673, 234684, 246857, 138656, 84782, 242592, 18777, 97966, 48631, 159718, 208658, 219663, 218243, 32244, 92080, 199626, 140469, 69269, 29246, 104413, 121994, 26215, 130724, 12634, 218728, 237415, 135804, 145038, 20540, 162473, 176674, 48482, 89397, 104888, 143783, 235367, 133226, 107382, 67639, 191500, 206293, 57687, 6666, 150116, 148812, 217965, 93035, 39699, 145634, 92897, 164504, 216752, 39084, 111268, 172218, 42172, 97220, 229890, 180685, 185350, 247696, 82540, 170203, 208658, 72106, 18101, 195238, 239833, 57566, 135438, 245858, 103098, 154646, 68844, 112739, 151293, 153240, 42757, 142673, 193963, 18101, 3303, 152895, 197845, 222577, 173209, 98087, 206930, 232028, 110859]","[240243, 27701, 176517, 103210, 119476, 24530, 250306, 219881, 181640, 63529]",92,1.525,117,44.08510638297872,0.0,0.0,0.0141843971631205,0.1276595744680851,0.8581560283687943,0.0851063829787234,0.6595744680851063,0.2553191489361702,0.48514141,0.07228291,0.05479069,0.08593778,0.04945567,0.06362527,0.10183512,0.08693114,0.09018343,0.07359721,0.19506032,0.18891112,0.24474089,0.20750703
44,2,train,94,"[55350, 33119, 23865, 229720, 71706, 27500, 10231, 192794, 103098, 110859, 43032, 154211, 60292, 120961, 248054, 204678, 5934, 90973, 106903, 218224, 234471, 195884, 4153, 27071, 74662, 249595, 64550, 166690, 203253, 50047, 183917, 182651, 63263, 49453, 68844, 85079, 143095, 123144, 202164, 203856, 219339, 176944, 122751, 71283, 169785, 248081, 185239, 208239, 195119, 153789, 251644, 68967, 232136, 23963, 30824, 53497, 7070, 235367, 217623, 87006, 250415, 186648, 231554, 221079, 6771, 230184, 108727, 59403, 83153, 187140, 185741, 12829, 94504, 191316, 9543, 145077, 214450, 102413, 187162, 221728, 65633, 231041, 164650, 34438, 148929, 67535, 191776, 191500, 43028, 63084, 45728, 144427, 17248, 69599]","[205770, 243245, 140314, 70529, 13559, 72522, 6353, 215607, 124237, 86790]",59,1.6,68,39.51063829787234,0.0,0.0,0.0106382978723404,0.0319148936170212,0.9574468085106383,0.1914893617021276,0.4787234042553192,0.3297872340425531,0.47544238,0.04854229,0.08408014,0.15413252,0.047275,0.02815102,0.10624983,0.05612682,0.0782785,0.05421714,0.21224312,0.21253496,0.26366754,0.17905874
45,1,train,166,"[187276, 85025, 131165, 173971, 68922, 140434, 187773, 125094, 203605, 231797, 153685, 153308, 205810, 29626, 234425, 182930, 186705, 63084, 116095, 89047, 195884, 73019, 149530, 210517, 143287, 213813, 190137, 170022, 149913, 180819, 137396, 98774, 101103, 170911, 104409, 221124, 244954, 42166, 208529, 134758, 222377, 151836, 244723, 131216, 216252, 151584, 138203, 163186, 178081, 47522, 76934, 242528, 210354, 84826, 143123, 240000, 237495, 203557, 76318, 232730, 4153, 60342, 207092, 163535, 222741, 98068, 128945, 120485, 75949, 214962, 113537, 152574, 244671, 144881, 36171, 41717, 169595, 154711, 112753, 250666, 161346, 86790, 62757, 229015, 164267, 124094, 92975, 182054, 177553, 69985, 132335, 210280, 114485, 203455, 64550, 235367, 190899, 16769, 43569, 62064, 136894, 163771, 225852, 115454, 64791, 97864, 180201, 163048, 67273, 102192, 181640, 199770, 107480, 99822, 145548, 68045, 39687, 26996, 250306, 40301, 3325, 67094, 188601, 129862, 163539, 166752, 212919, 239805, 102371, 32258, 240133, 103098, 246568, 42658, 244728, 98165, 159494, 168126, 33834, 194342, 196014, 120812, 169812, 251114, 191316, 125873, 53497, 83072, 176976, 187657, 204993, 72941, 194856, 140857, 199774, 15981, 170438, 140460, 18871, 17097, 17731, 197789, 8445, 247659, 146623, 77255]","[238384, 77655, 103315, 138497, 232960, 191269, 29217, 71907, 249970, 250011]",59,2.794,60,48.89156626506024,0.0,0.0,0.0783132530120482,0.0542168674698795,0.8674698795180723,0.0843373493975903,0.4819277108433735,0.4337349397590361,0.41426506,0.06372296,0.10430823,0.17466635,0.04183208,0.04830631,0.07551021,0.07738881,0.05972253,0.05301929,0.22239358,0.22429876,0.26305102,0.17751482
46,0,test,13,"[104437, 74363, 245980, 82291, 249063, 137178, 8006, 100838, 74164, 186093, 148308, 7893, 251888]","[149603, 122984, 111734, 16872, 112129, 211171, 160306, 28214, 37954, 3535]",3,3.833,4,52.53846153846154,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06196788,0.20424635,0.137895,0.45502508,0.09294325,0.03284903,0.00731695,0.00775646,0.000310049845,0.000291543937,0.487476103,0.400806259,0.0147392075,0.096376837
